ID,Tweet,True Label,BERT,BERT 22,BERT 9,,,Model,T test
4581,tention lene se kuch ni hota,2,0,2,0,,,,
3132,"you can chat for hours but you cannot meet in a person because of your own thoughts of \ "" zamana kya sochega\ ""  D",0,0,0,0,,,,
1655,Good morning bhai ??,0,0,0,0,,,,
10432,my mom works with the mother of the girl that won homecoming queen at phs last friday and the company just sent out the sweetest email .,1,1,1,0,,,,
5401,Gand  faad,2,1,1,1,,,,
2416,Love you love you salman bhai,1,1,1,1,,,,
4834,☺☺,1,0,0,0,,,,
2007,indian ki batting 'rang de basanti' movie ki tarah thi   sabne accha perform kiya par end me sab mar gaye .  .  .  .,0,2,2,2,,,,
4522,yr tere liy ek hjar clapping b kru na to km h m isi situation ko face kr rh hu tune ose word de diy osm,0,2,2,2,,,,
7759,hehehehe true incidents,1,1,1,1,,,,
12527,bhai log radio market kisi ko yaad hai kya .  .  . bana banaya model har baar 500 rs main .  .,0,2,1,1,,,,
5418,yippee  !  !  !  friends i got free 3gb 3g mobile internet for 1 month in just 2 minute stuff .,1,1,1,1,,,,
1542,Abe ja be zhandu balm Tere jaison keliye kon waqt nikalega,2,2,2,2,,,,
10791,bhai this happens only in india !  !,1,0,1,2,,,,
12843,kuch toh alag kia admin tune !! ab delhi k elections b prachar karega kya ?,0,0,0,0,,,,
8935,@gurmeetramrahim papaji pb ki sangat movie kb dekhegi.chhote bachhe b apki movie dekhne ke liye crazy hai.#msgincinemas,1,0,1,1,,,,
9779,apple software   retail chiefs out in overhaul: san francisco apple inc ceo tim cook on monday replaced the heads .  .  .  http/URL,0,0,0,0,,,,
2904,Abe kha saitan ke cakkr me pade ho,2,0,0,0,,,,
2957,Abe dadbe me ghusa raha kar,0,2,2,0,,,,
5204,Bharat Nav nirmaan karenge MODI Jishaktishaali rastra banaaven MODI Ji,1,1,1,1,,,,
5912,i hate people that fake who they are just to get with you    and you don't find out about it until you're in way to deep  .  considering this    i'm breaking up with my boyfriend  .,2,2,2,2,,,,
11053,i only see rashtriya samachar on black n white tv  .,0,0,0,0,,,,
702,samajh mei nai aa raha ki guddu k papa aajkal guddu ke side kyu le rhe hai,0,2,0,2,,,,
4306,bakwas news,2,1,1,0,,,,
6023,wah guddu beta   achhe se credit le liya .  .  ;-),1,1,1,1,,,,
9918,Thik hai .. But ..,0,2,2,2,,,,
10600,Yr posesivenes ek had tk thk h par atleast freedm nd space relatinshp mein hna chahye bht jaruri h relnshp mein .,0,0,1,0,,,,
4678,#annareturns #rahulonleave.....playing hide &amp; seek,2,0,0,0,,,,
5946,India's superheroSALMAN KHAN. N ourJAAN,1,1,1,1,,,,
11207,Aaj  kya  hua  class  Mein  pocha,1,0,0,0,,,,
1678,Really aap aaye kya.....i can't beleive....,0,2,1,2,,,,
3300,wid d raising number of farmer suicides in d country what d govt. is trying 2 prove by introducing anti-farmer bills? #landacquisitionbill,0,0,0,0,,,,
11647,superb .  .  .  .  made me remember my childhood .  .  .  thumbs up :),1,1,1,1,,,,
4919,bhai kaun si comics ₹20 me milti hai ab ?,0,0,0,0,,,,
9571,"come meet members of the  "" 1980 dawgs ""  in athens this weekend at the red zone !  friday   3pm - 6pm: coach vince .  .  .  http/URL",0,1,0,0,,,,
1646,Lanat ho bajrangi shaitan par lanti slman,2,0,1,0,,,,
8766,bilkul sahi kaha .. crush toh badi aaeam se ghum rha hoga apna n ham yaha rote rHe .... hell middle finger to dem,2,2,2,0,,,,
5096,bhai plz 1 br bat kr lo,0,0,0,0,,,,
8764,@swamy39 sirhindu leaders failed big time. hindu org. r compulsive failure since moghul era= reason behind pk movie release &amp; hindu abusing,2,2,2,2,,,,
2707,Tu to nsui ka hi pilura se  yo te manne bera tha,2,1,2,1,,,,
9532,bhohot rone or emotional black mail k baad cassette milti thi .  . or fir poppat ho jata tha .  .  . :(,2,2,2,2,,,,
12293,saale raina catch chhodta he #indvsuae,2,2,2,2,,,,
6480,ab bacha kar rakh world cup,0,1,1,1,,,,
1220,Are kab jaoge aap lene?,0,0,0,0,,,,
10339,mere husband subah se chipke hue hai fevicol k tarah,0,2,2,2,,,,
9062,first tym laga guddu apni ma sei apni shadi ki baat kar raha hai,0,0,1,0,,,,
5414,Smjha,0,0,2,0,,,,
10565,hahaha bchpan m aisi notanky bdi ki hai,0,0,1,1,,,,
5198,Salman bhai aap ye comments padhte ya reply karte ho ya nahi?,0,0,0,0,,,,
5733,rt @timesnow: have to keep in mind long time benefits for railways: railway minister suresh prabhu #railbudget2015,0,1,0,0,,,,
4154,sahil garg varun gupta    abe ye b ipu ka lgta hai xd,1,0,1,1,,,,
12242,bhaijan kahan ho,0,0,0,0,,,,
6463,bahut ho gaya aatyachaar ab ki baar bikini utaar! #poonampandeykobulao #indvssa,2,0,2,2,,,,
7291,Seedha seedha bol tik ke rehna ae to rehla zyada macha mat  uske baad rahe to sahi na rahe to b sahi ( y ),2,0,2,0,,,,
1571,itne sare logo me se humse kaise baat karoge?? :-(,0,2,2,2,,,,
972,Dabang kha ho,0,0,1,0,,,,
10543,are kisi b school ki classes me ja k dekho har din oscar winning performance dekhne ko mil jaengi,1,1,1,1,,,,
3554,bed news .,2,0,1,0,,,,
6147,2 ki jagah 7 ya 8 le aana aur phir chalk fight chalu jab teacher padha rahe ho .  .  .  .  .  .  .  .  .  .,0,0,0,0,,,,
2857,one ticket left for the @someUSER game tomorrow !  don't miss the rematch of the nfc championship game against the ny giants !  hit me up !,1,1,1,1,,,,
164,Ha 2 4 pav ...,0,0,0,0,,,,
5599,tom hanks and bill murray may be the two people i would most like to meet .  well   them and scarlett johansen .  different reasons though .  .  .,0,0,0,1,,,,
10586,@thecodinghulk @sneha11233 @bboindia yaa a.. i veryy lovee amir khan style. i wonder to watch pk movie,1,1,1,1,,,,
883,kiran bedi if you are still searching the reason of bjp losing.. go n see in mirror. #delhidecides #delhielections,2,0,0,2,,,,
12476,sach me chu banaya,2,1,1,1,,,,
5795,film ka story mast he aur aap bhi mast ho............,1,1,1,1,,,,
4626,homegrown talent missing on signing day: throughout most of the day on wednesday   the video scoreboard  .  .  .  http/URL #raleigh,2,0,0,0,,,,
10243,Han apko itnei door se agayi na,0,0,0,0,,,,
5823,BJP ko lao beiapam karao phir mader ker aatam hatya batao,2,2,2,2,,,,
10136,@someUSER lol i'll be able to do it saturday .  .  or friday night after the greek show,1,0,1,0,,,,
7293,duniya ki koi takaat hata nai sakti .  .  india se pakistan world cup mein jeet nai sakti .  .  hahahah,1,1,2,1,,,,
100,hamara teacher to copy k liye ghar bhej deta tha ek class fellow k sath aur kehta tha mujhe maloom hai tu aa kar kahega ki mommy ghar par nahi hai aur ghar lock hai,0,0,0,0,,,,
11426,Tu  ??,0,0,0,0,,,,
6479,Haa lag hi gya Are bhai😔 Bohot kaala sona hai 😝😝😝😝 Jaha jao waha,1,0,1,0,,,,
9518,Lol haramzady apnay tu musalmano ko zalil kya allah apko hidayet karay ameen,2,2,2,2,,,,
2926,#admin bro yeah #chut *** h kyu dimag laga rahe ho apna,2,2,2,2,,,,
10734,Okies,1,0,0,2,,,,
1260,bhakto ko pata nahi ke jitni bar kashmir border par upa ki sarkar ke 10 saal main goli bari nahi huyi usse zyada modi raaj main goli bari hui  kya ukhar liya modi ne,2,2,2,2,,,,
12286,pdai mt kriyu,2,0,0,0,,,,
6191,niiii,0,0,0,0,,,,
6613,ok boss apka hukum sir ankho pe,1,1,1,0,,,,
811,just found out about the @someUSER production of dickens performs a christmas carol   surely a must this december .  http/URL,0,0,0,0,,,,
12528,@cleviic: chalo jaldi wickets ki baarish hone doo..2 down #indvspak baarish ho rhi hai. aapki wish puri ho gayi.,0,2,2,2,,,,
9310,yaha to black b chlega par koi ho to sahi ...,0,0,0,0,,,,
5235,ye na sudhrne ke… !  !  !,2,2,2,2,,,,
6074,thats our pm- promise minister,1,1,1,1,,,,
8094,rt @imkrn45: ye kya hua kaise hua kab hua ~ bjp #aapsweep #aapstorm #aapkidilli,0,0,0,0,,,,
9283,Modi ji aap badhey chalo janta apke sath hai.,1,1,1,1,,,,
5708,dis #msgrevolution is nt bounded only to india rather its growing its nourishing the whole world...thanks @gurmeetramrahim g #msgyouthicon,1,1,1,1,,,,
6944,tussi kamal ho faizal bhai  .  .  .  .  .,1,1,1,1,,,,
8101,bhai i was in same situation in 2003 .  .  match ke dusare din economics kaa paper .  .,0,0,0,0,,,,
2315,knowing the political consequences of #landacquisitionbill the govt. led by @narendramodi is committed to pass it !,0,0,0,0,,,,
3997,english me weak to english vatavaran or math me weak hota to .  .  .  .  .,2,2,2,2,,,,
1539,thats true humaara chemistry ka exam hai monday ko,0,2,1,1,,,,
2442,beta south africa   baaki sab theek tha   ad bana ke galti kerdi tumnain .  .,2,2,2,2,,,,
30,@msgthefilm @gurmeetramrahim #msgyouthicon we agree to clean dirt,0,0,0,0,,,,
2488,guddu morning prayer ka bi banao jo hum bathroom main chup jatte the,0,2,0,0,,,,
7865,aur faayde me rahe apne lunchar paaji .  .  chips ka packet mil gaya :p :d,1,0,1,1,,,,
3192,battle city .  .  .  .  tank sapne me aate the .  .  .,0,1,1,1,,,,
8007,deshraj raghav is face of Aa Aa paap in uttam nagar,1,1,1,1,,,,
7939,mujhe to sidha daant padti thi .  .  .  bacho k hath me paise nahi diye jate warna bigad jayenge :d :d,2,2,2,1,,,,
8154,rt @dhruv_axom: bc hum andhere me reh rahe hain aur ye stumps par lighte laga rakhi hain ~ a pakistani #indvspak,2,2,2,2,,,,
11541,Han  yaar  kya  karein,1,0,0,0,,,,
11608,abh lo aagaya budget jisko b problem hai ukhaad lena #unionbudget2015,2,2,2,2,,,,
4397,abe majid se chapal chori nahi hoti jise jarurt hoti he wo lekar jata he,0,1,2,2,,,,
1043,Hmmm.,0,0,0,0,,,,
7444,@kiaarasandhu pk movie daikhne k baad faisla kero ga,0,2,0,0,,,,
2809,Idar hi hun bahi,1,0,1,1,,,,
1160,salmam ji kya hai aap rply nahi dai rahai ho. thoda dyan muj ko b dona plzzz,0,0,2,2,,,,
2937,match ke bahane uncle ji bhi sher ho gaye .  .  .  .  !  !,1,2,2,2,,,,
1329,bombay me koi train nhi rukegi abse sirf mumbai me ruka karegi train #railbudget2015 #celebtrains,0,2,2,2,,,,
325,dnt gve second chance . iske kya guarrnti hai k woh dobara aisa nahe karege !,0,0,2,2,,,,
8249,@shamitabhmovie @srbachchan @dhanushkraja kya bakvaas hai yeh ? eh mere bina tu kya hai ? sha mi tabh  #shamitabh #shamitabhtrailer2,0,0,0,0,,,,
10115,@someUSER next thursday or friday they play maryland in new york for the first real game,0,0,0,0,,,,
6077,Abe sun,0,0,0,2,,,,
11171,Gracy Singh or salaman khan jodi ek sath dekhana chahata hu,0,1,2,1,,,,
1578,ek dum tagda gag faisel bhai,1,1,1,1,,,,
11067,Hlp kr do mri plzz bhai,0,0,0,0,,,,
2331,Kitna aalsi bnega,0,0,0,0,,,,
1587,ar hum utne me hi khush .  .  .,2,2,2,2,,,,
6807,Ghar ja ra hu,0,0,0,1,,,,
1361, @someUSER @someUSER i did   the other new is in today   northern lights .  .  .  .  .  .    i get payed tomorrow !,0,0,0,0,,,,
12221,#nowplaying jim white - crash into the sun http/URL,0,0,0,0,,,,
12290,bahut ganda msg tha,2,0,1,2,,,,
10222,westbound into the u . s . - ongoing bridge inspection- construction - may be delays - eastbound into canada- trucks 20 minute delay-cars clear,0,0,0,0,,,,
8888,coz pappu cant dance saala  .  .  .  .  gucci ka perfume lagata h sala :p :d,1,2,2,1,,,,
4637,isko dus saal ki hail honi chahiye,2,2,2,2,,,,
10013,bhaag mc bhaag ghar jaake paani pee.. naha le #indvssa..,2,2,2,2,,,,
10836,kachhua sir ko daantna hi tha to guddu ko kyu bheja chalk laane ko .  .,2,0,0,0,,,,
12167,@someUSER oh iight i can dig it but how you going to act tomorrow night tho younging  ?,0,0,0,0,,,,
3698,chargers may go 8-8 but that will make playoffs in afc .  .  .  nfc teams must win 10 games !  fact !  @someUSER @someUSER @someUSER @someUSER,0,1,1,1,,,,
3326,aus jeetega,1,1,1,1,,,,
11501,@someUSER i told you shane would get his 5th-star on rivals before signing day .  @someUSER,0,0,0,0,,,,
8,bas kar rulayega kya .  .  .  .  .,0,0,0,0,,,,
3844,sabse mast expression guddu ko bahar fekne k tym uske face pe,1,2,0,2,,,,
12492,to kachhuwa sir    kitno ko murga banaya aaj  ?  kachhuwa sir .  . aaj to bas guddu hi pakad me aaya tha .  :p,1,0,0,0,,,,
4338,main ye pic dekhne ke liye taiyar hu salman bhai,0,1,1,1,,,,
482,BHAI apka being humen trust kesa chal RHA he,0,0,0,0,,,,
5031,Bhai logo sbse bda dharm insaniyat usko follow karo,0,0,0,0,,,,
11732,i need a nice can because i want to play penny can on saturday .  this is a real problem .  cougar town just made me love this game .  haha .,1,1,1,1,,,,
4609,Hero ki entry last me kyun hoti hai abhi pata chala,0,0,0,0,,,,
10262,Kb bjenge tumhare 4 salman ? ??,2,0,0,0,,,,
4938,#aapsweep jin ke sath ho janta ki duwaye unhay chappan kya 100 incha ka seena b nahi rok pata,1,2,2,0,,,,
6617,Aâpke life mein mithââs ho Câdbury Silk jâise,1,1,1,1,,,,
10511,Jeroes😂😂😂,0,0,0,0,,,,
8634,#entrepreneur #angelinvestor pitch in on the new birthday party / super bowl sunday treat http/URL,1,0,0,0,,,,
6561,#rahulgandhi takes 4 weeks of leave. save congress make it lifetime leave. #rahulonleave,0,0,0,0,,,,
749,jab fati rehti ho tab acting bhi aa hi jati hai .  .  . bc  .  .  :d,1,2,1,1,,,,
12007,@someUSER bin   aur mummy ne bhi kapde dhone ke pehle jeb se paise ikaththe kar kar ke hume dene hote the :p,0,2,1,1,,,,
7844,@hemkingg @jasooss tu aaja lagne aaja chale hum gagan se durrrrrr..... #cricketcompare #indvspak,0,2,2,2,,,,
1615,sone do ...aajayenge apne aap,0,0,0,0,,,,
5726,#blockbustermsg wen will msg 2 come eagerly waiting after watching msg,0,1,1,1,,,,
8125,Kaheytey ho ki muslim fans pic nahi dekhey to bhi hit hogi,2,2,1,2,,,,
8859,4 baj gaye bhai aab too aao naa plez,0,0,0,0,,,,
3656,plz frinds dont send me massges any body need solution of their problem just call me,0,0,0,0,,,,
8009,I think wearing weird clothes and chappals mean we are INNOCENT . Train us with your own risk  D,0,0,0,0,,,,
11645,bijlee rahegi toh hi bill aayega nah. many parts of delhi face power cuts. #aapsweep #aapstorm #aapkidilli #aap good luck delhities,2,2,2,2,,,,
2264,Chalte hain,0,0,0,0,,,,
2519,nhi nhi,2,0,2,2,,,,
2493, dream high 2 premieres on feb 20th with eng sub thru kbs world !    ok noted,1,1,1,0,,,,
8003,rt @pareeksaab_: ab ye chutia @kamaalrkhan bhi economy ki baatein karne lag gaya aur rahul gandhi ko chutti ki padi hai. #rahulonleave,2,2,2,2,,,,
469,@someUSER it's not fair   dear .  .  .  #truthbetold will be available in taiwan on 2   nov .  it's tomorrow !  !,2,0,1,0,,,,
4638,Awesomee bhai jaan,1,1,1,1,,,,
7068,Poojjya Narendra modiji good evning mera ek swpna hi aapkasaat ek selpy pooto chaiea anugrha deejia ples,0,1,1,1,,,,
11129,plan something small n cosy  .  .  a candlelight dinner or smthing  .  .  only u n she  .  .  .  nt anything big bash where there ll b many ppl  .  .  n ds tym dnt infrm any of ur frnz  !  !  :),1,0,0,1,,,,
8151,Plssssss avi jao ne sallu,0,0,0,0,,,,
9028,@someUSER and i live in zachary   but i might try to stay with someone next friday .,0,0,0,0,,,,
8512,Happy Holi jaaneman,0,0,0,0,,,,
12370,Modi ji hi aise ekmatra person hai jinme desh ko age Le Jane ki sakti aur jajba hai,1,1,1,1,,,,
8919,perfectly me .  .  .  :-d .  .  .  . chalk khati hui wapas jati thi .  .  .  :-),1,1,1,1,,,,
8630,ab aayegi aandhi jab chal pada hai chota gandhi .  ak,1,0,0,0,,,,
4081,i so love this page yaar   ise daily bana do   roj ek cartoon to mazaa aa jaaye .,0,1,1,1,,,,
8802,phanku man,2,1,2,1,,,,
11514,Saale,2,2,2,2,,,,
7214,ppar ana h ye pakka hai,0,2,0,2,,,,
10050,my body is exhausted .  i walked from 79th and jeffery to the lakefront   where i accidentally sat on dead fish   to 55th and king dr .  and back .,2,2,0,2,,,,
5193,Mereko dis projectg ka or dimag kharab hora hai,2,2,2,2,,,,
5138,i think in sab me iska koi hath nahi h .  .  .,1,2,2,1,,,,
8447,guddu: method actor hai boss .  .  .,1,2,1,1,,,,
3061,Kamal ki movie hai kasam se dhum macheg dhum..Salman sir....i love you.<3,1,1,1,1,,,,
1508,Acha acha,2,0,0,0,,,,
3355,Kabi pyase ko paani....pilaya nahi Chup rah,2,2,2,2,,,,
8109,i love you maa aap jahan kahin bhi ho aapki yaaden hamesha saath hain .,1,1,1,1,,,,
1263,shubham das so this was what you were trying to say ?,0,0,0,0,,,,
8237,ahhhhhh mujhe milna hai tumse pls sona ek bar mil lete hai na mujhe tumhe aise apne samne dekhna hai tumse bat karna hai :-( :-( :-( :'(,0,2,2,2,,,,
9438,hazaar baar agar like kar sakti   toh zaroor karti !  :),1,1,1,1,,,,
8404,????????kaise piche pad gaye re......,2,0,0,0,,,,
9285,Tym nhi mila,0,0,0,0,,,,
10375,public modi ka majak udayegi delhi me,2,1,1,1,,,,
11108,anotherrrrrrr !!! m goin craazyy man !!! #indvspak #indwins,0,0,0,0,,,,
335,Pyar to dkho bete ka ... paisa paisa aur sirf paisa ...... how mean ......  /,0,0,0,0,,,,
9457,Finalg 1 8 ko hoga,0,0,0,0,,,,
8737,rare   300kg meteorite discovered in poland   biggest in eastern europe and may provide clues about earth's core: http/URL,1,0,0,0,,,,
10797,tonight !  !  !  (wed)--mike 'slo-mo' brenner solo opening for jim white at tin angel .  8pm .  c'mon out !  !  .  .  .  http/URL,0,0,1,0,,,,
7886,rt @s_sekhon: tumse na ho payega :p #indvsuae,2,2,2,2,,,,
10240,after the mid tennessee vs .  western kentucky game   i hear they're gonna play the 2nd annual ogalla   nebraska snail chuckin' pageant .,0,0,0,0,,,,
1000,@someUSER smh i'm just waiting on the black ppl to cuss me out tomorrow about denzel lol niggas !  !  !,2,0,0,0,,,,
2339,OK bhyya bbye,0,0,0,0,,,,
10177,aam aadmi full vote de,1,1,1,1,,,,
12280,kaun si madam hai !  !  naam batao !  !,0,0,0,0,,,,
9636,awesome bhai,1,1,1,1,,,,
12647,talkin with procter&amp;gamble sound like its the move to make .  . but well see come thursday for this career fair,1,1,1,1,,,,
7095,#beefban proud to be a #hindu kyuki mera dharm doodh bahane ki ijazat deta hai khoon bahane ki nahin,1,1,1,1,,,,
6888,kruti jain director @kumarbuilders - budget has increased cost of houses directly by 0.5% due to increase in service tax #unionbudget2015,0,0,0,0,,,,
3846,ziya ke naam pe 50 maar dhoni #indvspak,0,0,0,1,,,,
10788,tomorrow gonna be hell yall .  though   i am going to the golden modes in chapel hill !,0,0,1,1,,,,
9063,mujhe laga guddu eklauta beta hai  .  .  .  but ye to 4 hai .  .  .,0,0,2,0,,,,
4108,Ladke  book  mil  gyi  teri,0,2,0,2,,,,
11599,yee too sach me guddu ke baayen hath ka khel hai .  . :-(,1,2,2,2,,,,
4116,baat hoti h hmari aaj b,0,0,0,2,,,,
6346,rt @harmit_singh86: delhi maange dilse......kejriwal phir se.. #vote4mufflerman,1,0,0,0,,,,
10588,#Sallu_bhai mere ko prsnly msg kr do ek baar... Bhai #kuchh_khas hai aap ke lye  whatsapp 8083503086,0,0,0,0,,,,
8010,4 baj gaye ana abhi bhi baki h?,0,0,0,0,,,,
2625,hahaha .  .  . pandy ji asa hi karta hai rakesh ki saatha .  .  . hahaha .  .,1,1,1,1,,,,
12822,20 june 2012   out european tour party drove the fabulous road from davos to stelvio .  this is the last little bit .  .  .  http/URL,0,1,1,1,,,,
8436,Dimples to mere pas v hainn .... Pr koi mujhpe kyu ni mrtii ???  '(,0,2,0,0,,,,
6149,A 21st century ?  o ab pta chala tu single kyu hai,0,0,0,0,,,,
8402,Bhaijaan aapne sahi baat kahi hai .......hum sab ak hain hume faltu rumer se bachana hog a.....,0,1,1,1,,,,
10695,Missingg holi bhai,2,0,0,0,,,,
3513,Kaisa hain ??,0,0,0,0,,,,
2599,kyaaa yaaar ...umidd thi k aaj kuch had tak to sapna sch hoga leki pandey ji umid tod di naa..,2,0,0,2,,,,
12141,sat here with a cuppa coffee   watching jeremy kyle with @someUSER #lovely,1,1,1,1,,,,
8692,Hlwbajrangi bhaijaan,1,0,0,1,,,,
1595,jesus !  !  !  guddu rakhi sawant k nakse kadam pe na jaye bas :p :p,2,2,1,2,,,,
2550,Are yar to to me ghar aawunga bhai biryani khane aa sakta hu na bhai,0,1,2,1,,,,
4263,aap mere liye rkhe na naam2,0,0,2,2,,,,
9228,Salman g meri asiqi sirf tumse hai,1,0,0,2,,,,
6244,kejri sirf kiran ka jap karta hai delhi ki janta ka toh namonishan nahi .  .  .  .,2,0,0,2,,,,
9500,Packing ho gayi ? ??,0,0,0,0,,,,
7761,Hi,2,0,0,0,,,,
10895,admin u r so down to earth   all in our gags have100% resemblance with ma childhood .  i belong to middle class family .  u made ma day dear .  god bless you  !,1,0,0,1,,,,
9937,Salman sir. Mera aims pura kardo me aapse milna chahta hu mujh se mil lijiye,0,1,0,1,,,,
4490,Assalaam waalaikum bhaijaan...,0,1,0,0,,,,
9154,super like garbage bin .  .  . keep posting guys .  .  . u ppl rocks always (y),1,1,1,1,,,,
7400,tu mt aaiyu,0,0,0,0,,,,
1144,ye girgit @rahulkanwal ke badle rang to dekho. #aapsweep,0,0,0,0,,,,
240,Sallman to bhout sir pakru chinal ka hai,0,0,0,2,,,,
9003,@someUSER hold out hope for valentine   he may win manager of the year,1,1,1,1,,,,
7674,wish you were eating @ jackie o's today ?  come to the appalachian health summit saturday for delicious jackie o's lunch   &amp; health workshop :),1,1,1,1,,,,
2133,Jage hue ho,1,0,1,1,,,,
5472,4 to baj Gaye,0,0,0,0,,,,
9006,jab bhi aayega ... Puch le usse ek baar,0,0,0,0,,,,
4151,Yaar frnds aap sabko such mein lagta hai ye salman bhai ki id hai,0,1,1,1,,,,
3137,just been to @someUSER with @someUSER for 1st time since blake .  walked reggie &amp; anna   2 really sweet dogs .,1,1,1,1,,,,
12016,4 baj gaye lekin bhai abi aaye nahi...,0,0,0,0,,,,
2762,aur tata wala namak aur tea bechta hai .. infosys ek cyber cafe hai ..,0,2,2,2,,,,
5904,only 2 spots left for standard first aid with cpr c !  november 5 &amp; 6   4pm-10pm in centretown .  contact centretown .  .  .  http/URL,1,0,0,0,,,,
9471,aab ki bar kejriwal sarkar,0,1,2,2,,,,
7465,or phr match ki aisi ki tesi ho jati h  .  .  :p :p lekin mai to phr b match hi dekhta tha  .  .  exam ka kya h aate jate rahte h  .  .,0,0,0,0,,,,
1327,ek bhi dhang ka game ni hota tha aise casette mein .  .  .,2,0,0,1,,,,
3788,no matter where you are and what you're doing   she will always call you by your pet name .,0,0,1,1,,,,
3457,salman bhai sab aapko millna chahty hy but meko aap miloo ya na millo bass duaa dyna our aapke jyis meko bing human trust nikal na hy help me takee our bachho ko help kar sako mai bass duaa millaa,1,1,1,1,,,,
12375,hum sahi tym par aa gye du mein  P is saal to lag jati,1,0,1,0,,,,
3166,sallu mia bhul gye sab kuch yaad nhi unhe ab kuch,0,0,0,1,,,,
9806,@hdfclife @imvkohli india need 42 runs to win.. seems a lot easy now #myteammypride #indvsuae #cwc2015,0,1,1,1,,,,
12410,aap galat na the na ho na hi hoge. bhai aap ki sadi ka intijar pure world ko hai .kab super duper news de rahe ho aap.,1,2,1,1,,,,
6667,every batsman getting out at 4 #indvsuae,0,0,0,0,,,,
35,modi ji black money 100 din me aanewala tha ?   ?  ?  ?,0,1,0,1,,,,
1447,ye bharastachar ke against jit.. #aapsweep,2,1,1,1,,,,
4601,lagata hai anna aap join karane wale hai .,0,2,0,2,,,,
7327,thank you snow for cancelling classes today .  now you may stop snowing   so that i can drive to chapel hill tomorrow .  i'd really appreciate it,1,1,1,1,,,,
11001,Asli swachhta safai krne se hoti hai sir photo khinchwane se nhi,2,0,0,1,,,,
7593,samudra ka lehar jis taraf chalta hai us taraf chalna cahiye .,1,0,1,1,,,,
2503,Bhai apki movie apka name pavan kumar ur mera real life m name h pawan kumar toh m y movie dekhuga hi motivate JO hona h ek request h sir aap plz mere dp p like krdo plzz! Movie blockbuster hit toh pakki h!,1,1,1,1,,,,
6805,pta nh kaunsa kidha lg gya h .... . meri sis ka 91% m b nh aya 1st list m .... . n ek toh gnrl h thts y she z too dsapntng ..,0,0,2,0,,,,
6572,duniya gayi tel lene .  .  apne khaane peene mein busy ;),0,1,1,1,,,,
12455,rt @pray_ag: aaj sania-shoaib k ghar me khana nahin bana! sania party me gayi shoaib bhuka so gaya #indvspak @anil_artani @9510shubham,0,2,2,2,,,,
5240,ap wale harane ke bd fir kaha ka chunav ladenge,2,2,2,2,,,,
11470,shivani didi dekho aap model banati thi aise mere wo b ek din pehle .  .  .  .  .  . hahaha,0,1,1,1,,,,
6599,Jai shri ram .......coming sooooon bjrngi bhai jan,0,1,1,1,,,,
7454,happy eid salman sir,1,1,1,1,,,,
12708,ache din anne wale hai... nani ke ghar jaane wale hai :p :p #whereisrahul #rahulonleave,0,0,0,2,,,,
9171,to btaa kb tk aayega,0,0,0,0,,,,
5790,Dnt compromise ur career for ur so called gf ... coz agr kal ko tu kuch bna ni na to tujhe puchne wali b ni h wo ... so abhi smbhl ja nd stdy pe dhyn lga .. gf pe to bd me b dhyn lga skta h .... b practicle yr ...,0,0,0,0,,,,
7567,Bhai bhai bhai bhai.......love u bhai.....,1,1,1,1,,,,
4465,Koi phone h ?,0,0,0,0,,,,
6445,main bhi intervell ki bell badi aaram se bajata tha :3,0,1,1,1,,,,
12178,dr . eggs live in hong kong with an another super band: halcyon .  october 20 at backstage live .  get your ticket .  .  .  http/URL,1,1,0,0,,,,
7744,Kab takho,0,0,0,0,,,,
11344,Thank u & same to u my dear,1,1,1,1,,,,
8169,Bhai aa bhi jao ab time ho gya,0,0,0,0,,,,
7872,my father used to do this ^_^ #memories,1,0,0,0,,,,
1836,is baar shaan bhai bach gaye .  .  !  !  :p,1,1,1,1,,,,
11961,prestige should be taught to bangladeshi fans who give irrelevant minnow reasons for their exit from cwc 2015 .,2,2,1,2,,,,
12588,aaj wala bhi cancel hua jaise :d :d :d,2,2,2,2,,,,
2229,clear majority in loksabha? #landacquisitionbill,1,0,0,0,,,,
12479,Modi ji aap jesa koi nhi dhanywad aap desh ki kitni sewa karte hai jese ak beta apni ma ko poojta hai,1,2,1,2,,,,
8525,kaun nahi chipka hua tv se :p,2,2,0,0,,,,
3595,"blog post: vice president joe biden to present the top ten list on cbs's  "" late show with david letterman   ""  thursday   .  .  .  http/URL",0,0,0,0,,,,
4224,Hehe,1,1,1,1,,,,
4762,Pakistan m yeh move nh chil sekte chair parr de hum cinema wallo ko lhr m tu kabhi nh,2,2,2,2,,,,
10424,worlds longest confession  .  .  .  .  guinneas buk m bhijwa do is cnfssion ko  .  .  .,0,1,1,2,,,,
9487,nebraska placed a nation-leading nine players on the first-ever senior bowl watch list released saturday .  .  .  http/URL,1,0,0,0,,,,
1620,guddu ki maa ne khana nahi banaya hoga .  .  .  .  . jeet kar khali pet sona pada bechare ko .,2,2,2,2,,,,
8850,lagta hai iin (idea internet network) dilwana padega,0,0,0,0,,,,
9992,na hua h na hoga aisa pahli baarjab lagega #indiahattick #indvsuae,1,1,1,1,,,,
115,delhi walo sawdhan ho jao. ye kejriwal is agent hai. delhi ko mullo ke haatho nilam kar dega.,2,2,2,2,,,,
8798,modi ji hame app per garv h lakin desh ka vikas tab hoga jab sabi bhartiyo ki soch Appke jaisi hogi,1,1,1,1,,,,
